51.3926,-115.2282,"DB7-001-61","B","7",61,1,2,"07",17,28,9,5,0,1,1,1,0,1,"MH",1,17,17,0,0,0,0,0,170,17,6,125,20,6,675,1.0,2.0,10.0,52.0,647.0,6,1,0,6,1,0,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,147
51.6146,-115.2163,"DB7-002-61","B","7",61,2,1,"12",33,30,9,5,0,1,1,1,0,7,,1,27,0,0,0,0,1,0,112,26,6,117,26,6,5.0,4.0,0.0,3.0,5.0,45.0,6,9,0,0,0,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24
51.7603,-115.2849,"DB8-001-61","B","8",61,1,2,"10",24,32,10,5,0,1,1,1,0,1,"BH",1,14,0,0,0,0,0,0,156,6,6,156,6,6,0.0,1.0,3.0,12.0,33.0,1843.0,0,1,0,0,0,6,5,0,0,0,9,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,82
51.8403,-115.2966,"DB8-002-61","B","8",61,2,2,"04",24,33,10,5,0,1,1,1,0,1,"BH",1,24,0,0,0,0,8,0,170,18,6,139,20,6,449,1.0,20,25.0,15.0,1140.0,0,1,0,0,0,7,15,0,0,0,7,0,0,0,0,0,0,0,1,1,0,2.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0,0,0,347
51.6182,-115.3454,"DB8-003-61","B","8",61,3,1,"15",33,30,10,5,0,1,6,11,0,2,,1,6,0,0,0,0,0,0,100,27,6,105,27,6,5.0,0.0,0.0,2.0,0.0,27.0,2,3,0,0,0,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
51.8986,-115.2791,"DB8-004-61","B","8",61,4,2,"01",12,34,10,5,0,1,8,7,0,1,"BH",1,32,4,0,0,0,0,0,120,11,7,161,12,7,281,1.0,1.0,12.0,25.0,1340.0,0,1,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,2,2,0,3.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,935
49.4781,-114.5523,"DC1-001-61","C","1",61,1,1,"14",13,6,5,5,0,1,1,1,0,1,"IS",1,15,0,0,0,0,1,0,140,15,7,141,15,7,1.0,1.0,3.0,22.0,2.0,40.0,0,1,0,0,0,3,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,27
49.4090,-114.2832,"DC1-002-61","C","1",61,2,1,"03",25,5,3,5,0,1,1,1,0,7,,1,14,0,0,0,0,1,0,165,23,7,170,23,7,5.0,2.0,2.0,6.0,2.0,0.0,0,5,0,0,0,7,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,5
49.7040,-114.4774,"DC2-001-61","C","2",61,1,1,"08",4,9,4,5,0,1,5,14,0,7,,1,7,0,0,0,0,0,0,100,23,5,117,23,5,17.0,12.0,0.0,5.0,0.0,30.0,4,6,0,0,0,6,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6640,-114.5055,"DC2-002-61","C","2",61,2,2,"10",20,8,4,5,0,1,6,7,0,1,"IS",1,4,0,0,0,0,0,0,0,2,8,0,2,8,0.0,0.0,0.0,3.0,30.0,0.0,1,6,0,0,0,7,6,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,55
49.5802,-114.2119,"DC2-003-61","C","2",61,3,1,"15",21,7,2,5,0,4,8,7,0,7,,1,16,0,0,0,0,0,0,150,7,8,152,7,8,2.0,1.0,0.0,4.0,0.0,1.0,0,2,0,0,0,7,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6384,-114.5111,"DC2-004-61","C","2",61,4,1,"14",8,8,4,5,0,4,8,7,0,7,,1,1,0,0,0,0,0,0,190,25,8,190,25,8,0.0,0.0,2.0,2.0,2.0,2.0,1,7,0,0,0,7,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6130,-114.3812,"DC2-005-61","C","2",61,5,1,"04",5,8,3,5,0,4,8,22,0,1,"IS",1,7,0,0,0,0,0,0,135,4,9,136,4,9,1.0,0.0,0.0,5.0,13.0,205.0,0,6,0,0,0,7,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
49.6203,-114.6974,"DC2-006-61","C","2",61,6,1,"12",1,8,6,5,0,1,6,7,0,2,,1,18,0,0,0,0,0,0,0,12,10,12,10,10,0.0,0.0,0.0,0.0,0.0,10.0,0,4,0,0,0,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
50.1829,-114.5070,"DC3-001-61","C","3",61,1,1,"00",20,14,4,5,0,1,0,12,0,6,,4,0,0,0,0,0,0,0,0,28,5,28,5,5,0.0,0.0,0.0,0.0,0.0,960.0,0,6,0,0,0,7,40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
50.1847,-114.4982,"DC3-002-61","C","3",61,2,1,"05",21,14,4,5,0,1,0,12,0,7,,1,25,0,0,0,0,0,0,0,28,5,28,5,5,0.0,17.0,1.0,7.0,0.0,480.0,0,4,0,0,0,7,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
50.1847,-114.5154,"DC3-003-61","C","3",61,3,1,"06",20,14,4,5,0,1,0,12,0,6,,4,0,0,0,0,0,0,0,0,28,5,28,5,5,0.0,0.0,0.0,0.0,25.0,50.0,0,4,0,0,0,7,35,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
49.9809,-114.4016,"DC3-004-61","C","3",61,4,1,"06",7,12,3,5,0,1,6,11,0,2,,1,8,0,0,0,0,0,0,130,2,7,135,2,7,5.0,0.0,0.0,0.0,10.0,5.0,0,0,0,0,0,6,10,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0
49.9809,-114.5325,"DC3-005-61","C","3",61,5,1,"07",7,12,4,5,0,1,1,1,0,1,"SG",1,16,0,0,0,0,0,0,160,10,7,172,10,7,12.0,2.0,2.0,65.0,15.0,25.0,0,6,0,0,0,8,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0355,-114.5553,"DC3-006-61","C","3",61,6,1,"02",36,12,5,5,0,1,6,7,0,7,,4,18,0,0,0,0,0,0,140,5,8,150,5,8,10.0,0.0,0.0,55.0,10.0,140.0,0,1,0,0,0,6,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
49.7986,-114.5619,"DC3-007-61","C","3",61,7,2,"13",1,10,5,5,0,1,0,17,0,6,,4,24,0,0,0,0,0,0,228,29,12,228,29,12,0.0,0.0,99,0.0,30.0,130.0,0,1,0,0,0,7,5,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0
