51.7202,-115.2849,"DB5-004-90","DB5",4,90,1,"15",1,32,10,5,1,1,0,,F,0,0,5,49,3,73,0.0,5,0,"BH","LKT","BH","BH",,,,,,,"60+",3,0,0,0,0,0,0.0,7.6,0.0,0.2,0.0,7.8,5,1,,2,0.1,0.1,0.1,0.1,1926,1927,1928,2000,2000,2000,2000,19900730,19900730,19900730,19900730,19900730,19900730,19900730,0.0,0.5,0.0,0.0,T,T,T,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,578.00,0
51.6875,-115.3794,"DB5-005-90","DB5",5,90,1,"10",29,31,10,5,1,1,0,,F,0,0,5,85,18,132,3.0,26,6,"BH","LKT","BH","BH","MH",,,,,,"30",3,0,0,0,0,0,0.0,10.4,0.0,0.2,0.0,10.6,5,2,,4,0.1,0.1,0.1,0.1,1325,1327,1332,1329,1345,1420,1520,19900812,19900812,19900812,19900812,19900812,19900812,19900812,0.1,0.0,0.3,0.6,T,T,T,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,792.00,0
51.7311,-115.3675,"DB5-006-90","DB5",6,90,1,"12",9,32,10,5,1,1,0,,F,0,0,5,75,11,119,1.0,18,1,"BH","UNP","UAA","AIR",,,,,,,"30",6,0,1,0,0,0,0.0,60.0,0.0,0.5,0.0,60.5,5,2,,7,0.1,0.1,0.1,0.1,1755,1409,1411,1421,1503,1642,1334,19900812,19900814,19900814,19900814,19900814,19900814,19900815,0.0,0.2,0.7,1.7,T,T,F,T,1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,6585.00,0
51.9458,-114.9365,"DB5-007-90","DB5",7,90,1,"6",28,34,7,5,1,1,0,,F,0,0,5,85,27,166,2.5,38,6,"BK","AIR","MD","BK","BH",,"07",,,,"15",4,0,0,0,0,0,0.0,8.3,0.0,1.0,0.0,9.3,5,2,,4,0.1,0.1,0.1,0.1,1825,1845,1846,1845,1855,1942,2035,19900815,19900815,19900815,19900815,19900815,19900815,19900815,0.0,0.0,0.2,0.8,T,T,T,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,372.00,0
52.0478,-114.8545,"DB5-008-90","DB5",8,90,1,"5",31,35,6,5,2,1,0,,F,0,0,5,85,27,166,2.5,38,6,"BK","LKT","BK","BK",,,,,,,"15",1,0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.3,15,2,"HAY BALE",10,0.1,0.1,0.1,0.1,1955,2025,2030,2035,2055,2055,2055,19900815,19900815,19900815,19900815,19900815,19900815,19900815,0.1,0.1,0.3,0.0,T,T,F,T,1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,F,0.00,432.00,0
51.7967,-114.8304,"DB5-009-90","DB5",9,90,1,"1",6,33,6,5,1,8,0,,F,13,12,5,87,7,128,4.0,12,5,"BH","UNP","PUB","BH",,,,,,,"60",1,0,0,0,0,0,0.0,0.0,14.0,0.0,0.0,14.0,11,2,,8,0.1,0.1,0.1,0.1,1200,1330,1340,1340,1350,1420,1440,19900829,19900829,19900829,19900829,19900829,19900829,19900829,0.2,0.0,0.2,0.5,T,F,T,T,1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,0.00,0
51.6584,-115.0960,"DB5-010-90","DB5",10,90,1,"10",17,31,8,5,1,3,0,"304",Y,15,2,7,91,11,182,61.0,19,48,"GH","UNP","PUB","BH",,,,,,,"60",3,0,0,0,0,0,0.0,0.0,45.0,0.0,0.0,45.0,14,2,,7,0.3,0.3,125.6,125.6,1200,900,1122,900,900,1800,845,19901016,19901025,19901025,19901025,19901025,19901028,19901115,2.4,2.4,0.0,81.0,N,N,Y,N,4,52.0,67.3,6.3,125.6,0.0,0.0,125.6,10448.0,1682.0,1145.0,Y,103625.00,110081.00,99
51.6948,-115.0960,"DB5-011-90","DB5",11,90,1,"2",32,31,8,5,1,3,0,"304",Y,15,2,7,91,11,182,61.0,19,48,"GH","UNP","PUB","BH",,,,,,,"60",4,1,0,2,0,0,0.0,0.0,55.0,0.0,0.0,55.0,14,2,,7,1.0,25.0,29.7,29.7,1200,915,1135,1220,1430,1400,1800,19901016,19901025,19901025,19901025,19901025,19901027,19901029,2.3,0.8,2.2,47.5,N,N,N,N,3,7.8,16.2,5.7,29.7,0.0,0.0,29.7,1601.5,345.2,118.5,Y,15872.40,25471.00,99
51.6474,-115.1491,"DB5-012-90","DB5",12,90,1,"14",12,31,9,5,1,0,3,,F,5,16,7,83,13,188,5.0,22,8,"GH","UNP","UAA","BH",,,,,,,"30",1,0,0,0,0,0,0.0,3.0,0.0,0.5,0.0,3.5,11,2,,8,0.1,0.1,0.1,0.1,0,1310,1310,1310,1312,1350,1445,19901028,19901028,19901028,19901028,19901028,19901028,19901028,0.0,0.0,0.0,0.6,T,T,T,T,1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,563.00,0
51.8912,-115.1963,"DB5-013-90","DB5",13,90,1,"11",3,34,9,5,1,0,3,,F,5,16,7,85,14,190,5.0,24,9,"GH","UNP","PUB","BH","LI",,,,,,"30",2,0,0,0,0,0,0.0,30.0,0.0,0.1,0.0,30.1,14,1,,8,0.1,0.1,0.1,0.1,1200,830,1040,1103,1130,1145,1550,19901025,19901029,19901029,19901029,19901029,19901029,19901029,2.2,0.4,0.5,0.3,T,T,F,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,1364.00,0
51.7894,-115.5684,"DB5-014-90","DB5",14,90,1,"10",36,32,12,5,1,6,0,"609",F,1,21,7,0,0,0,0.0,0,0,,"UNP","PUB","AIR",,,,,,,"15",4,0,0,0,0,0,0.0,65.0,0.0,0.0,0.0,65.0,5,1,,4,0.1,0.1,0.1,0.1,1600,1600,2300,947,1037,1149,1411,19901105,19901106,19901106,19901107,19901107,19901107,19901107,7.0,10.8,0.8,1.2,T,F,F,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,2517.00,0
